production_date,machine_id,employee_id,product_id,shift_id,units_produced,defective_units,production_hours
2023-07-16,25,26,13,2,142,4,7.8
2024-03-07,74,213,6,3,120,3,6.42
2026-01-06,58,160,2,1,372,10,5.53
2025-07-29,96,266,13,2,283,5,3.32
2026-02-16,7,17,17,1,49,1,5.02
2025-07-12,35,111,14,3,357,2,4.03
2026-06-20,95,265,1,2,76,1,6.29
2025-10-26,98,264,9,2,717,8,3.03
2025-06-15,83,215,17,3,157,3,3.77
2023-10-07,64,164,15,2,700,24,6.58
2024-09-02,39,125,2,3,341,5,7.7
2023-03-27,77,217,1,2,152,2,5.01
2024-09-16,76,243,6,2,66,2,6.24
2025-11-15,46,98,3,1,96,2,2.13
2024-01-07,34,97,6,3,112,4,6.97
2023-05-30,76,227,10,1,77,1,5.7
2025-09-24,26,52,19,2,1177,23,3.5
2026-06-22,32,91,17,2,48,1,7.3
2024-09-18,61,175,12,3,449,6,2.07
2023-01-10,42,112,15,2,620,11,2.72
2025-01-06,89,275,17,1,57,1,5.76
2025-01-04,65,183,4,1,138,2,4.41
2024-07-28,89,281,6,1,57,1,7.24
2023-02-08,86,215,3,3,1538,32,5.42
2026-02-03,80,225,15,1,566,21,4.8
2025-03-14,64,163,15,1,528,15,7.24
2025-10-23,39,93,14,3,411,9,1.63
2026-06-11,2,48,16,1,61,1,6.3
2026-03-04,21,17,2,1,97,2,6.15
2025-09-25,47,87,14,1,159,4,1.44
2025-11-26,6,48,16,1,86,4,3.72
2023-07-31,6,8,18,1,106,2,5.43
2026-03-13,35,122,12,1,239,3,3.64
2025-11-24,81,233,15,3,557,19,3.63
2024-12-07,70,179,9,1,1497,32,6.55
2025-06-19,1,38,7,2,61,1,2.61
2024-01-18,37,98,2,1,230,5,3.54
2025-04-29,16,48,15,1,638,16,6.04
2026-04-24,65,184,16,3,101,2,5.53
2026-03-20,33,87,7,1,115,3,2.13
2023-04-25,6,42,7,3,61,1,2.81
2023-06-25,55,155,17,2,67,2,4.14
2025-04-21,65,164,16,2,96,2,6.56
2023-12-10,24,45,10,1,285,10,5.8
2024-04-15,82,231,6,1,156,2,3.7
2025-05-09,26,39,14,2,806,12,5.24
2025-12-24,84,232,13,3,228,6,6.27
2026-01-09,92,266,12,2,150,4,7.28
2025-05-11,91,275,12,1,339,6,7.12
2025-02-19,58,168,14,2,329,6,5.12
2025-05-21,98,280,4,1,774,11,2.78
2026-01-18,11,24,12,3,359,1,2.8
2023-08-30,1,42,10,3,106,2,1.05
2025-01-11,97,272,11,1,718,14,2.08
2025-05-17,34,101,10,2,112,2,3.56
2025-04-26,96,274,14,2,241,5,6.49
2025-09-17,49,120,15,2,1019,10,7.92
2024-04-15,54,162,6,2,97,3,6.48
2025-03-31,13,19,12,1,323,7,6.61
2025-03-07,96,284,13,3,346,10,5.45
2026-06-01,19,36,2,1,69,2,6.07
2026-05-08,55,187,17,2,47,2,7.62
2023-01-22,87,228,12,2,913,16,6.95
2023-03-10,70,172,7,1,1727,24,4.57
2025-01-06,84,218,13,2,161,6,5.59
2024-12-24,12,23,14,2,352,3,3.84
2026-01-30,2,53,6,3,76,1,6.08
2024-07-20,80,224,15,1,531,7,5.24
2023-12-25,55,154,17,1,92,2,4.54
2025-11-17,68,172,10,1,344,8,2.8
2025-02-11,79,221,14,3,438,5,4.39
2026-04-16,45,114,4,2,67,1,4.37
2025-11-23,50,125,16,3,1597,31,1.07
2025-03-28,33,103,6,2,83,3,1.53
2024-03-23,64,174,15,2,887,36,2.88
2026-06-20,96,268,11,1,191,3,2.09
2026-06-11,11,49,14,2,153,2,6.35
2026-06-25,6,36,18,1,80,4,4.45
2025-10-02,79,240,13,2,243,6,7.89
2026-03-27,37,110,2,3,215,5,1.38
2025-10-26,65,188,5,2,148,4,3.76
2025-11-27,23,35,13,2,217,4,3.21
2026-04-04,95,268,3,1,85,1,3.28
2025-08-23,35,96,12,2,325,4,3.56
2025-01-17,27,32,9,2,1320,7,2.96
2023-07-24,17,42,15,3,576,13,6.63
2025-11-24,50,97,5,3,1593,26,6.04
2025-03-26,40,101,15,2,401,5,5.83
2025-07-10,34,115,6,3,82,2,2.82
2024-12-05,77,242,13,2,160,3,3.88
2026-03-27,95,281,16,1,197,4,2.22
2025-07-04,47,105,11,1,327,10,1.55
2024-11-21,63,163,15,1,731,14,5.42
2024-12-04,10,11,2,1,266,4,3.19
2024-07-09,36,123,14,3,377,11,6.47
2025-04-27,81,229,15,3,471,7,2.29
2024-03-07,32,101,6,2,61,1,3.78
2023-02-23,64,189,15,2,706,29,4.67
2023-11-15,14,22,12,1,193,4,5.58
2024-08-04,41,99,15,2,753,11,5.39
2024-12-31,22,7,5,2,143,3,7.05
2026-01-28,75,242,17,2,96,4,1.95
2026-05-08,75,218,11,2,98,3,5.42
2025-12-29,78,226,12,3,308,7,7.36
2024-09-22,31,90,4,3,86,1,3.89
2025-08-18,2,6,10,3,108,3,1.06
2025-05-31,65,173,5,2,134,4,5.18
2025-04-23,76,224,16,1,111,2,4.06
2024-03-27,89,274,3,2,73,1,1.55
2025-12-25,70,171,18,2,1050,21,3.89
2023-08-15,24,14,10,2,263,6,4.19
2024-10-18,98,281,13,1,539,12,2.07
2024-07-31,3,17,6,1,74,1,1.88
2025-10-07,2,20,6,3,67,1,3.39
2023-03-06,67,177,11,1,184,7,1.56
2026-01-17,19,9,17,1,180,5,2.27
2023-09-07,34,109,5,2,71,3,3.69
2025-08-01,33,87,16,1,52,2,4.65
2024-10-23,64,178,15,2,462,10,5.4
2024-06-02,76,229,6,3,101,2,5.47
2023-08-20,7,48,16,1,70,1,5.43
2023-09-03,22,23,2,2,161,2,6.52
2026-05-06,6,43,4,3,59,1,3.6
2026-06-20,21,37,6,1,146,6,7.52
2024-12-29,86,214,2,3,815,20,5.91
2024-10-10,17,37,15,1,871,31,6.52
2025-02-12,60,166,1,3,333,2,6.07
2026-02-18,6,37,4,1,77,2,4.8
2024-12-13,78,218,12,2,315,5,6.13
2023-11-25,82,242,1,2,77,1,4.72
2025-07-18,35,119,13,2,150,2,6.43
2026-06-24,24,7,10,2,161,4,3.24
2024-01-24,74,239,3,2,107,2,5.78
2024-10-22,20,45,17,1,164,2,5.49
2023-09-23,70,158,2,1,865,3,7.11
2023-03-07,66,166,6,3,159,2,5.61
2025-01-20,98,280,17,1,952,1,5.24
2023-06-13,27,47,13,1,1458,2,6.61
2025-01-25,77,236,14,2,179,3,6.77
2024-09-14,6,52,6,2,49,2,7.61
2025-12-24,13,12,2,1,347,8,2.33
2026-02-17,33,121,7,3,111,2,3.91
2025-07-28,87,231,9,1,1374,15,7.18
2025-10-30,24,41,11,3,186,5,5.6
2024-10-07,82,227,18,1,200,2,7.94
2024-10-24,49,111,11,3,1746,23,2.69
2026-05-05,50,120,17,2,533,13,4.62
2024-03-30,40,85,15,1,519,5,6.99
2025-11-13,97,270,15,2,1639,25,4.99
2024-12-29,13,8,14,1,229,5,1.97
2024-06-08,80,220,15,1,607,10,1.64
2025-09-15,29,89,18,2,62,2,4.42
2026-05-04,98,280,4,1,1115,17,1.26
2026-05-18,50,90,2,3,523,6,5.44
2023-03-26,7,25,10,2,80,1,4.78
2025-07-01,68,168,14,2,292,7,5.17
2025-03-18,30,112,17,2,58,1,1.93
2026-01-27,79,236,1,2,354,5,2.84
2025-09-11,59,162,2,2,436,6,2.39
2026-06-15,79,219,12,1,418,1,2.72
2023-07-03,59,174,12,2,207,2,5.7
2024-12-06,46,97,18,3,66,1,6.39
2026-06-30,46,124,4,2,97,3,4.08
2023-11-16,31,97,18,3,50,1,1.79
2024-08-12,85,242,14,2,103,3,3.4
2024-11-10,41,113,15,1,514,8,6.18
2026-01-28,75,229,17,3,101,4,5.36
2025-02-10,97,284,1,3,1693,25,7.34
2024-08-04,34,95,5,3,65,2,6.52
2023-05-17,7,35,5,2,89,2,5.62
2023-02-09,92,273,1,2,299,5,7.07
2023-07-23,31,109,10,2,80,2,4.39
2025-10-22,12,17,2,1,384,7,4.92
2024-09-16,6,21,10,1,82,3,4.43
2024-12-28,3,28,18,1,120,5,3.12
2026-02-10,68,171,13,2,342,5,2.96
2025-02-21,54,162,6,2,106,3,7.72
2025-05-04,86,234,16,2,992,15,5.01
2025-07-08,41,123,15,3,855,20,1.92
2023-10-10,80,230,15,2,616,17,5.82
2026-03-02,18,33,15,3,461,9,3.22
2023-10-26,16,17,15,1,330,10,6.36
2025-06-26,56,180,17,3,75,1,2.06
2026-06-07,17,17,15,1,573,17,5.24
2023-02-23,82,220,16,1,151,3,1.56
2025-02-04,18,38,15,2,488,9,6.96
2024-04-08,18,16,15,1,333,10,3.86
2024-02-20,36,111,2,3,254,7,1.46
2025-07-26,60,185,13,3,276,6,3.99
2024-10-02,83,236,3,2,160,4,5.28
2023-03-20,82,230,1,2,193,2,1.77
2026-01-06,6,21,10,1,90,2,7.89
2024-08-19,53,187,5,2,96,2,3.79
2025-05-15,38,114,2,2,300,2,5.29
2025-07-14,70,163,12,1,685,4,6.06
2025-03-16,80,243,15,2,723,7,3.26
2023-07-04,62,166,15,3,556,12,3.27
2023-07-06,21,51,6,1,89,2,5.94
2025-11-13,11,39,14,2,231,3,3.65
2023-11-04,22,27,2,1,101,2,7.08
2024-09-25,7,32,17,2,97,2,3.02
2026-06-29,17,18,15,1,559,17,1.09
2026-05-30,67,188,13,2,325,11,4.45
2025-04-19,92,277,14,3,376,9,1.56
2026-06-23,33,120,17,2,120,4,4.9
2023-04-23,7,17,7,1,84,2,1.26
2024-11-09,94,280,15,1,389,6,1.34
2026-06-05,23,16,10,1,269,6,5.84
2026-03-31,77,218,14,2,334,4,7.52
2025-02-15,40,105,15,1,369,11,6.31
2023-10-03,9,24,14,3,212,2,5.86
2024-03-05,73,226,10,3,66,1,5.28
2025-09-17,86,229,3,3,1738,61,7.54
2024-10-10,38,112,12,2,282,9,4.68
2025-11-30,47,93,11,3,286,8,5.42
2024-08-17,24,45,14,1,350,7,2.35
2026-06-14,63,161,15,3,724,13,3.9
2023-01-24,77,238,2,2,253,4,5.83
2025-11-03,9,25,13,2,431,1,3.27
2025-03-22,96,272,10,1,285,11,4.98
2024-11-23,23,18,10,1,336,12,5.71
2025-09-13,5,47,7,1,59,2,5.39
2025-08-05,74,241,18,2,92,1,7.49
2024-10-08,70,173,19,2,1637,12,4.75
2025-12-30,96,272,10,1,315,9,2.16
2024-09-23,24,44,13,3,280,8,7.0
2025-10-14,36,111,1,3,271,7,3.6
2023-12-25,40,98,15,1,414,6,3.62
2025-11-02,26,11,12,1,551,14,6.59
2025-09-17,20,18,18,1,194,3,3.17
2024-02-25,13,39,2,2,168,4,4.22
2024-09-28,70,161,1,3,590,7,5.81
2023-04-05,12,27,14,1,202,3,4.64
2024-03-05,41,86,15,2,628,9,2.4
2023-08-29,74,223,4,2,74,1,2.05
2025-11-18,2,45,10,1,53,1,2.45
2024-08-03,42,102,15,1,887,14,2.71
2026-01-12,84,241,10,2,213,5,1.36
2025-02-24,95,263,6,1,73,1,1.6
2025-07-02,82,241,2,2,151,3,3.19
2025-08-11,94,279,15,1,881,22,1.92
2025-07-22,98,276,4,3,1135,19,5.79
2026-06-17,63,184,15,3,564,10,7.39
2024-10-27,98,283,8,2,1428,2,4.41
2025-08-02,15,28,15,1,474,13,2.98
2025-04-10,79,217,12,2,204,3,3.28
2025-03-31,40,119,15,2,723,11,2.67
2023-05-16,21,36,3,1,147,3,2.46
2024-12-01,59,181,12,2,428,3,5.86
2023-08-23,94,264,15,2,774,9,3.28
2025-04-11,60,165,13,3,185,3,5.19
2024-11-01,82,237,3,3,186,1,5.51
2023-01-01,29,93,11,3,58,1,5.63
2026-03-29,39,109,12,2,378,10,2.37
2025-06-09,42,104,15,1,652,15,7.93
2023-09-19,84,229,11,3,318,9,3.06
2023-01-02,76,243,5,2,111,2,6.75
2025-06-03,38,86,2,2,351,5,5.38
2026-01-21,55,178,3,2,67,2,5.64
2025-01-07,25,41,11,3,315,6,3.92
2023-01-24,94,266,15,2,373,6,5.54
2023-06-23,66,181,7,2,95,1,5.5
2025-07-19,62,181,15,2,821,22,3.97
2025-05-19,53,176,16,3,117,2,1.05
2025-04-21,32,117,17,3,109,2,5.03
2025-01-24,5,42,4,3,54,2,5.06
2025-08-10,11,15,12,2,414,10,1.55
2023-06-09,12,21,14,1,426,3,6.59
2023-01-23,7,27,10,1,100,3,4.18
2025-05-12,79,236,13,2,330,7,7.72
2026-05-08,39,95,1,3,305,7,6.09
2026-03-30,8,46,4,1,61,1,5.01
2024-08-10,39,124,1,2,398,8,1.58
2026-06-15,37,101,2,2,293,5,2.93
2026-04-26,15,44,15,3,454,13,5.61
2025-09-20,23,22,14,1,146,4,6.6
2026-05-04,45,90,7,3,99,3,6.86
2025-06-20,56,178,16,2,61,1,2.48
2023-08-26,46,88,17,1,73,1,2.17
2025-02-16,40,115,15,3,699,9,4.32
2025-07-08,59,154,13,1,345,10,5.75
2025-12-24,96,263,13,1,263,8,3.48
2024-11-17,84,242,10,2,169,4,2.87
2025-08-02,91,280,14,1,273,3,6.14
2024-01-04,25,39,10,2,180,5,4.83
2023-07-20,9,6,14,3,418,6,1.73
2024-01-31,30,103,17,2,44,1,1.17
2026-05-12,82,234,16,2,91,1,5.96
2026-03-05,83,217,3,2,107,2,7.27
2023-06-05,34,103,4,2,98,2,7.46
2023-11-28,58,174,13,2,187,1,2.94
2024-06-12,53,175,5,3,73,1,2.25
2024-01-01,26,45,10,1,1507,25,1.76
2023-08-06,59,167,12,2,376,1,6.01
2024-05-28,10,10,12,3,378,5,1.13
2023-03-19,91,282,1,3,349,7,2.87
2025-10-01,54,154,10,1,101,4,4.05
2023-01-07,9,40,2,1,346,6,7.68
2026-01-01,65,161,2,3,151,2,3.33
2025-01-18,8,46,6,1,108,2,6.97
2023-12-28,62,172,15,1,867,16,1.28
2023-08-07,25,25,11,2,261,5,5.82
2023-10-14,86,227,7,1,573,13,2.35
2025-03-07,81,220,15,1,364,8,6.55
2023-02-03,67,188,11,2,109,3,3.37
2024-03-09,6,31,6,2,106,3,4.21
2024-04-22,74,217,11,2,49,1,1.26
2026-06-20,91,262,14,1,173,3,2.7
2025-07-23,2,17,5,1,118,2,2.19
2026-05-03,14,13,14,1,262,4,1.44
2023-09-05,45,110,18,3,199,6,1.96
2023-12-22,29,87,11,1,82,1,1.44
2026-02-07,57,164,18,2,61,2,4.07
2026-06-08,6,14,6,2,88,2,6.44
2023-01-15,66,159,5,1,105,2,7.48
2025-05-02,81,241,15,2,787,12,5.85
2025-07-11,87,221,14,3,1343,15,2.67
2024-01-04,97,263,20,1,1523,9,5.28
2023-01-10,40,107,15,2,871,12,2.65
2025-01-11,73,216,11,3,109,2,4.55
2024-07-20,86,234,7,2,608,14,2.36
2025-06-09,96,277,11,3,164,5,3.34
2023-04-18,62,156,15,2,850,22,2.23
2023-05-26,66,186,6,2,120,2,6.05
2024-10-29,43,111,15,3,535,14,6.45
2024-02-14,13,21,14,1,342,3,7.24
2025-06-11,80,228,15,2,448,8,2.51
2023-10-07,23,30,10,1,217,6,6.04
2023-09-18,36,97,13,3,166,1,5.85
2025-07-28,18,13,15,1,728,14,2.2
2026-06-06,39,123,2,3,237,5,5.05
2025-12-04,31,90,3,3,102,2,7.04
2023-01-30,64,183,15,1,738,13,6.15
2026-04-26,43,112,15,2,452,20,7.4
2025-08-21,57,156,5,2,104,3,1.24
2025-10-11,65,160,4,1,121,3,1.58
2024-03-22,97,285,11,1,771,9,3.51
2024-09-16,12,7,14,2,232,5,5.92
2025-08-07,80,213,15,3,441,7,7.12
2025-02-27,49,125,12,3,1181,10,4.72
2026-03-24,36,124,12,2,256,3,6.51
2025-01-15,44,88,1,1,73,1,1.78
2025-01-20,85,214,10,3,144,4,5.54
2023-10-11,77,235,2,2,321,5,2.67
2024-10-18,65,167,16,2,150,2,7.29
2023-05-10,58,171,1,2,340,4,3.42
2025-08-20,73,239,6,2,108,2,5.75
2025-01-23,39,113,12,1,183,6,2.32
2024-01-02,12,11,14,1,297,1,7.71
2023-10-31,22,23,6,2,187,3,2.05
2025-05-03,86,213,18,3,1608,25,7.52
2024-08-20,57,182,5,1,64,2,1.44
2025-04-23,31,118,18,3,114,3,3.4
2025-07-26,43,116,15,2,611,26,4.97
2024-04-09,41,95,15,3,795,13,3.6
2024-08-05,7,15,18,2,98,2,7.69
2024-08-07,21,51,1,1,106,3,7.81
2023-11-27,97,283,5,2,987,28,1.82
2025-01-27,79,217,14,2,244,4,2.44
2023-10-30,94,272,15,1,681,25,4.14
2023-02-21,74,222,6,3,91,2,7.52
2023-01-09,62,174,15,2,859,15,7.83
2026-03-20,39,115,13,3,225,5,6.6
2025-09-07,60,175,1,3,170,2,1.98
2026-06-18,41,86,15,2,525,6,4.12
2026-04-09,8,44,16,3,107,3,2.56
2023-06-21,37,97,1,3,425,9,6.95
2024-02-03,12,38,14,2,401,5,3.22
2025-03-25,8,48,18,1,58,1,6.01
2024-08-05,53,177,5,1,84,3,3.46
2025-06-28,77,215,2,3,362,6,6.63
2026-04-17,58,180,2,3,194,2,2.01
2026-04-24,73,223,6,2,88,2,1.62
2026-02-12,36,111,2,3,386,9,5.97
2025-02-20,18,18,15,1,596,9,4.88
2025-10-08,40,122,15,1,872,14,6.18
2024-09-06,1,15,17,2,100,3,1.87
2025-10-04,38,111,2,3,275,7,1.2
2026-04-05,67,158,10,1,223,9,4.96
2023-09-02,86,234,13,2,1264,17,4.59
2025-08-02,35,95,12,3,219,1,3.5
2023-04-10,48,111,10,3,174,5,3.04
2024-01-11,10,38,2,2,198,1,5.19
2024-07-09,43,105,15,1,671,21,1.67
2026-02-18,19,6,7,3,194,4,6.92
2025-08-01,98,265,11,2,656,4,1.82
2024-09-30,3,36,18,1,86,2,1.97
2023-12-19,82,229,18,3,137,3,1.2
2024-04-09,30,93,7,3,79,1,1.88
2025-09-18,11,33,1,3,370,2,1.3
2023-05-02,92,278,12,1,390,6,1.83
2023-07-17,9,25,1,2,213,1,7.44
2023-03-01,26,17,9,1,685,13,2.02
2024-12-22,37,122,13,1,232,5,6.99
2023-07-22,84,220,13,1,309,5,5.05
2023-12-18,29,97,17,3,108,2,1.03
2025-01-20,29,117,4,3,115,3,2.3
2025-02-16,14,17,13,1,367,3,2.5
2025-08-12,15,26,15,2,412,11,4.64
2023-06-18,48,103,13,2,183,4,4.46
2024-04-07,62,173,15,2,867,32,3.85
2025-09-01,58,166,1,3,338,9,2.26
2025-06-16,66,160,3,1,193,2,5.61
2026-04-24,19,31,3,2,86,2,6.19
2024-02-12,22,10,18,3,146,5,2.4
2025-05-19,55,161,16,3,103,3,2.95
2025-03-30,80,231,15,1,664,16,4.33
2024-07-25,55,185,10,3,58,1,6.38
2024-04-17,34,116,4,2,120,2,7.6
2023-02-24,7,10,4,3,62,2,3.68
2026-06-30,20,25,2,2,84,1,6.32
2024-02-18,70,185,12,3,1101,13,5.63
2026-01-12,35,119,13,2,429,8,1.12
2025-07-10,59,161,14,3,311,4,6.97
2026-02-14,5,8,7,1,78,2,7.19
2025-03-07,59,162,13,2,399,7,6.35
2026-03-17,66,189,1,2,180,4,4.33
2025-10-10,68,157,11,2,251,7,7.8
2023-05-06,47,103,10,2,107,2,5.13
2024-11-29,48,107,13,2,197,5,1.68
2023-04-26,47,111,10,3,269,6,2.71
2023-05-15,41,122,15,1,612,9,1.8
2025-08-01,74,223,5,2,94,3,4.98
2026-04-19,36,86,14,2,161,2,7.9
2025-09-27,53,174,11,2,52,1,5.84
2023-12-08,67,186,10,2,257,12,3.1
2026-01-02,26,37,3,1,938,12,3.01
2026-03-30,79,225,2,1,198,2,5.14
2025-08-31,78,238,12,2,368,11,2.47
2024-09-06,91,271,12,1,371,3,5.64
2025-11-21,57,179,17,1,98,2,5.7
2024-01-18,3,46,10,1,113,3,4.49
2026-03-05,63,171,15,2,361,6,4.66
2026-05-16,19,21,7,1,120,1,3.84
2024-09-27,25,7,14,2,218,9,4.4
2023-11-23,58,156,2,2,289,3,1.96
2023-03-28,37,120,2,2,398,2,6.48
2025-04-13,11,26,12,2,336,7,5.7
2023-08-18,54,162,16,2,113,4,6.14
2025-10-13,70,187,17,2,684,7,2.67
2024-04-28,42,106,15,3,733,9,2.53
2025-04-16,29,102,4,1,72,1,7.04
2024-10-10,74,224,6,1,109,2,3.97
2025-08-31,37,94,13,2,338,2,6.75
2026-02-05,83,214,5,3,158,4,3.16
2025-06-25,48,92,14,3,199,8,1.06
2024-04-27,34,104,6,1,78,3,2.47
2023-03-11,60,174,14,2,290,6,7.07
2024-11-12,66,184,3,3,168,4,7.14
2025-11-02,21,50,17,3,76,1,3.46
2025-07-17,76,236,18,2,43,1,6.33
2023-10-06,24,46,11,1,100,3,3.8
2023-08-15,42,121,15,3,461,12,2.75
2025-04-20,91,266,12,2,313,8,4.16
2026-04-29,18,22,15,1,635,8,6.6
2025-03-16,57,177,7,1,88,3,7.61
2026-02-17,30,86,5,2,118,4,5.39
2025-04-01,63,166,15,3,739,9,5.2
2025-12-12,49,95,19,3,1391,29,6.41
2024-04-04,95,277,6,3,112,3,2.33
2025-02-21,36,103,14,2,216,3,4.02
2025-05-06,29,103,16,2,63,1,3.86
2026-06-19,39,101,2,2,380,7,7.35
2025-08-18,96,282,11,3,134,5,7.1
2025-05-16,54,167,3,2,116,2,2.79
2024-04-25,8,9,18,1,100,4,7.36
2023-01-11,94,281,15,1,559,9,4.53
2026-02-19,54,177,7,1,45,1,5.06
2025-08-16,68,185,10,3,133,4,1.63
2023-08-28,59,163,13,1,310,2,1.31
2024-08-02,37,108,14,1,284,6,5.29
2025-06-11,35,118,13,3,234,7,3.21
2024-01-22,20,41,4,3,98,1,1.38
2025-08-14,64,170,15,2,746,27,1.81
2024-12-31,67,156,11,2,281,9,4.93
2023-09-11,15,52,15,2,657,23,1.66
2026-02-27,24,16,10,1,328,6,5.64
2024-01-05,1,39,11,2,93,2,7.44
2023-02-23,67,160,10,1,172,6,5.77
2023-08-06,54,177,11,1,81,1,2.08
2024-07-05,92,277,14,3,152,2,3.31
2024-10-27,85,243,11,2,342,9,6.12
2023-04-10,78,217,2,2,294,2,3.26
2025-02-20,10,41,12,3,197,1,3.79
2024-03-02,55,159,5,1,60,1,3.72
2023-09-04,89,282,7,3,78,1,4.44
2025-01-05,41,123,15,3,398,8,6.82
2025-09-02,66,182,3,1,128,2,4.94
2024-01-17,58,177,12,1,372,3,5.41
2024-04-04,69,175,12,3,817,13,7.51
2024-08-18,89,278,6,1,99,3,4.06
2023-09-19,65,173,7,2,136,2,6.89
2026-02-02,39,121,1,3,189,4,7.42
2023-07-13,69,181,11,2,1451,28,5.63
2026-04-14,34,107,17,2,50,1,6.38
2024-01-09,92,276,2,3,351,6,1.32
2025-07-10,40,105,15,1,571,19,3.39
2023-06-10,24,19,14,1,291,6,7.88
2025-12-30,95,265,3,2,64,1,1.04
2025-07-31,22,47,4,1,163,6,7.08
2024-09-12,83,236,4,2,152,5,5.83
2025-09-12,95,274,17,2,97,1,5.55
2024-01-26,86,240,15,2,676,13,3.11
2023-08-27,64,181,15,2,470,16,7.32
2023-02-10,60,185,14,3,380,4,5.1
2023-04-15,78,239,14,2,320,5,1.06
2026-03-31,59,180,14,3,433,2,7.99
2026-04-25,55,185,10,3,118,4,7.55
2025-12-17,66,168,5,2,64,1,3.95
2025-08-27,9,23,14,2,209,5,4.46
2023-02-12,46,113,3,1,101,1,3.02
2025-11-05,46,113,16,1,116,3,5.11
2025-03-10,83,240,4,2,166,3,6.83
2026-06-27,48,115,14,3,153,5,2.98
2023-12-21,94,277,15,3,504,11,2.09
2024-04-25,57,185,17,3,66,3,4.9
2023-11-21,47,101,10,2,144,5,6.8
2025-05-31,5,10,18,3,54,1,5.32
2024-11-27,30,116,17,2,85,2,6.39
2025-11-21,77,221,2,3,203,7,5.94
2023-08-05,60,183,1,1,202,1,6.77
2024-02-25,14,16,1,1,335,2,2.1
2023-07-23,60,186,14,2,228,3,5.53
2025-06-18,18,13,15,1,725,10,6.38
2025-10-31,64,175,15,3,475,11,1.6
2023-11-07,57,177,16,1,107,2,3.95
2025-07-28,58,180,14,3,414,4,6.56
2023-01-21,4,34,7,1,106,1,7.61
2025-06-07,42,110,15,3,362,5,3.75
2023-04-29,89,266,11,2,120,3,7.86
2025-04-03,70,172,11,1,1633,30,7.11
2024-07-26,42,107,15,2,840,12,5.27
2026-01-19,55,182,16,1,119,3,6.52
2024-09-09,98,273,10,2,672,4,1.26
2024-03-13,17,39,15,2,395,11,4.58
2023-02-17,45,125,7,3,67,1,7.23
2025-05-15,35,100,13,3,408,2,1.77
2024-12-26,49,101,14,2,753,10,1.33
2026-03-18,16,34,15,1,305,11,4.17
2024-12-18,80,231,15,1,606,17,2.99
2025-02-12,79,234,2,2,416,2,6.16
2025-07-19,70,166,9,3,700,7,2.03
2025-05-20,56,159,6,1,56,1,4.33
2026-04-19,49,118,10,3,1644,13,4.63
2025-05-17,35,122,14,1,375,9,5.82
2025-11-01,57,164,7,2,56,1,4.39
2024-03-11,69,187,4,2,1432,36,4.31
2026-05-17,77,224,1,1,359,6,1.77
2023-11-10,39,87,12,1,210,7,3.6
2023-02-27,40,103,15,2,446,10,1.99
2024-03-17,7,25,17,2,63,1,6.73
2023-05-19,16,41,15,3,345,7,3.92
2025-02-11,78,227,13,1,393,11,6.84
2025-07-10,17,14,15,2,759,25,2.04
2025-04-18,12,45,12,1,348,5,2.63
2024-07-22,75,214,4,3,51,1,7.06
2026-02-23,79,233,13,3,213,1,5.51
2026-03-13,85,230,13,2,233,5,2.33
2024-01-04,3,13,10,1,42,1,2.92
2025-12-28,80,227,15,1,628,8,3.81
2024-01-05,3,27,3,1,93,2,1.17
2026-01-14,50,101,3,2,844,4,3.0
2025-04-14,12,15,13,2,236,7,1.41
2024-09-02,24,7,13,2,199,4,1.69
2023-09-05,43,101,15,2,353,12,2.42
2025-11-07,81,220,15,1,816,13,3.7
2026-02-06,8,26,4,2,92,1,1.46
2024-07-05,87,220,1,1,1634,25,7.74
2024-09-15,33,120,7,2,112,2,3.85
2023-10-19,87,229,7,3,1264,14,4.78
2026-02-10,33,119,3,2,97,3,1.29
2025-09-14,85,222,14,3,169,5,5.19
2026-04-13,50,107,7,2,1545,7,2.97
2024-09-07,74,231,6,1,51,1,3.77
2025-06-03,18,52,15,2,515,16,5.27
2025-07-16,42,106,15,3,579,19,2.72
2026-05-12,45,98,4,1,144,4,1.11
2025-09-02,89,262,11,1,40,1,7.31
2025-03-15,56,189,4,2,108,3,1.57
2023-03-05,91,264,12,2,377,3,5.71
2026-06-10,50,123,9,3,1780,26,3.12
2023-03-17,31,116,18,2,75,2,4.45
2025-03-22,83,219,5,1,88,1,7.09
2026-03-04,67,164,14,2,272,9,5.78
2023-05-14,9,43,2,3,215,4,2.82
2024-01-28,31,118,17,3,42,1,7.94
2026-02-21,74,232,17,3,98,2,1.01
2024-10-23,95,282,5,3,170,3,6.91
2025-10-11,16,49,15,2,670,10,4.62
2025-05-10,30,88,17,1,108,1,4.14
2026-03-17,25,27,13,1,306,8,1.18
2024-05-26,97,275,3,1,903,10,2.15
2023-02-27,86,233,4,3,1482,9,4.02
2024-05-27,86,242,8,2,1006,16,1.75
2025-11-30,45,88,18,1,120,3,7.6
2025-07-03,85,227,13,1,248,9,1.87
2023-05-14,5,30,18,1,56,2,1.43
2025-06-03,8,25,11,2,48,0,1.71
2025-04-02,7,24,3,3,52,1,5.32
2023-01-22,82,238,2,2,176,4,3.69
2024-11-26,85,232,13,3,266,8,7.56
2026-04-18,62,187,15,2,497,7,1.76
2026-03-19,9,43,2,3,214,2,5.46
2025-06-29,57,184,11,3,63,2,2.7
2026-04-12,8,14,17,2,95,2,4.59
